director_name,num_critic_for_reviews,gross,genres,actor_1_name,movie_title,num_voted_users,num_user_for_reviews,language,budget,title_year,imdb_score,rank,movie_facebook_likes,profit
Michael Taliferro,39,148734225,Action|Crime|Thriller,Piero Maggiò,The Raid: Redemption ,148221,309,English,12000000,1971,6.3,1.85,51000,136734225
Michael Tiddes,29,47285499,Comedy|Drama,Paul Sorvino,Mambo Italiano ,5548,321,French,600000,2016,6.3,1.85,352,46685499
Michael Tiddes,17,84518155,Western,Keith Carradine,All Hat ,436,228,English,7400000,2002,6.3,1.85,31,77118155
Michael Tiddes,272,56667870,Comedy|Drama,Oliver Platt,Please Give ,9808,139,English,58000000,1998,6.3,1.85,0,-1332130
Michael Tollin,68,39235088,Action|Adventure,Michael Gough,Batman ,269033,53,English,99000000,2015,6.3,1.85,12000,-59764912
Michael Tollin,108,18329466,Biography|Drama|Romance|War,Jeremy Irvine,The Railway Man ,27882,180,English,100000000,2007,6.3,1.85,18000,-81670534
Michael Wadleigh,134,12212417,Comedy|Family,Jason Ritter,Karachi se Lahore ,876,12,English,27000000,2014,6.3,1.85,259,-14787583
Michael Walker,73,428535,Horror,Nicole Beharie,Snow White: A Deadly Summer ,634,55,English,13000000,2008,6.3,1.85,150,-12571465
Michael Winner,16,2301777,Action|Drama,Yu-mi Jeong,Silmido ,3290,102,English,8000000,2002,6.3,1.85,387,-5698223
Michael Winnick,95,8044906,Comedy|Drama|Romance,Joseph Gordon-Levitt,50/50 ,270441,452,English,48000000,2013,6.3,1.85,40000,-39955094
Michael Winterbottom,335,60154431,Horror|Thriller,Sarah Carter,Final Destination 2 ,120786,315,English,1800000,2007,6.3,1.85,0,58354431
Michael Winterbottom,160,22531698,Comedy|Family|Music|Romance,Adam Garcia,Confessions of a Teenage Drama Queen ,23408,116,English,4800000,2007,6.3,1.85,810,17731698
Michael Winterbottom,106,16033556,Drama|Horror|Sci-Fi|Thriller,Scarlett Johansson,Under the Skin ,85022,650,English,2700000,2014,6.3,1.85,29000,13333556
Michael Winterbottom,59,68642452,Comedy|Drama|Romance,Joseph Gordon-Levitt,10 Things I Hate About You ,222099,32,English,35000000,2014,6.3,1.85,10000,33642452
Michael Winterbottom,51,60507228,Action|Comedy|Crime|Thriller,Colm Feore,Bon Cop Bad Cop ,8616,32,English,4000000,2008,6.2,1.85,758,56507228
Michael Winterbottom,135,103812241,Horror|Mystery|Sci-Fi|Thriller,Warren Christie,Apollo 18 ,47227,46,English,2400000000,2016,6.2,1.85,0,-2296187759
Michel Gondry,447,70098138,Adventure|Comedy|Family|Fantasy,James Corden,Gulliver's Travels ,53160,121,English,4300000,1960,6.2,1.85,0,65798138
Michel Gondry,140,21557240,Adventure|Animation|Family|Fantasy,Roger Rees,Return to Never Land ,13324,58,English,45000000,2012,6.2,1.85,302,-23442760
Michel Gondry,88,67061228,Horror|Mystery|Thriller,Janet Leigh,Psycho ,422432,76,English,990000,1984,6.2,1.85,18000,66071228
Michel Gondry,252,49474048,Drama|Music,Ta'Rhonda Jones,Empire             ,27418,38,English,100000,1965,6.2,1.85,14000,49374048
Michel Hazanavicius,113,34180954,Action|Crime|Drama|Thriller,Ryan Reynolds,Smokin' Aces ,121058,129,English,350000,2002,6.2,1.85,3000,33830954
Michel Leclerc,195,58879132,Horror|Thriller,Brendan Fehr,The Forsaken ,7319,485,English,145000000,2011,6.2,1.85,327,-86120868
Michel Orion Scott,29,16118077,Comedy|Romance,Daniel London,When the Cat's Away ,2843,1,English,40000000,1982,6.2,1.85,166,-23881923
Mick Jackson,84,531009,Adventure|Animation|Comedy|Family|Musical,Anne Hathaway,Rio ,165333,362,English,31000000,1982,6.2,1.85,19000,-30468991
Mick Jackson,49,12438,Action|Comedy|Crime,James Franco,Pineapple Express ,255257,494,English,30000000,2001,6.2,1.85,0,-29987562
Mickey Liddell,67,727883,Musical,Kayla Jackson,Standing Ovation ,548,488,English,25000000,1998,6.2,1.85,277,-24272117
Miguel Arteta,161,1075288,Biography|Drama|History,Denzel Washington,Cry Freedom ,9913,214,English,130000000,2013,6.2,1.85,0,-128924712
Miguel Arteta,169,19472057,Comedy,Craig Roberts,Neighbors ,216581,192,English,105000000,1996,6.2,1.85,21000,-85527943
Miguel Arteta,85,871527,Comedy|Drama,John Witherspoon,Friday After Next ,19284,121,English,100000000,1996,6.2,1.85,981,-99128473
Miguel Arteta,147,95860116,Crime|Drama|Mystery|Thriller,Andrew Garfield,Red Riding: In the Year of Our Lord 1974 ,9305,33,English,85000000,2002,6.2,1.85,0,10860116
Miguel Arteta,15,13571817,Drama|Sci-Fi|Thriller,Justin Chon,Monsters ,75669,45,English,55000000,2000,6.2,1.85,19000,-41428183
Miguel Sapochnik,163,418268,Action|Adventure|Fantasy|Sci-Fi,Harrison Ford,Star Wars: Episode VI - Return of the Jedi ,681857,370,English,17500000,2014,6.2,1.85,14000,-17081732
Mikael Håfström,79,952620,Action|Sci-Fi|Sport,LL Cool J,Rollerball ,22264,277,English,19000000,1993,6.2,1.85,584,-18047380
Mikael Håfström,170,51475962,Drama|Sport,Sylvester Stallone,Creed ,146708,420,English,6000000,2013,6.2,1.85,70000,45475962
Mikael Håfström,18,25167270,Comedy|Romance,Olivia Munn,I Don't Know How She Does It ,16437,248,English,30000000,2014,6.2,1.85,0,-4832730
Mikael Håfström,216,30226144,Horror|Sci-Fi,Vin Diesel,Pitch Black ,193962,748,English,25000000,2015,6.2,1.85,5000,5226144
Mikael Salomon,242,5709616,Action|Adventure|Horror|Sci-Fi,Dwayne Johnson,Doom ,88146,141,English,9000000,2006,6.2,1.85,0,-3290384
Mike Barker,58,10460089,Crime|Drama|Mystery|Thriller,LeVar Burton,Perception             ,15612,164,English,70000000,2004,6.2,1.85,0,-59539911
Mike Bigelow,36,7417210,Biography|Comedy|Drama|Sport,Hugh Jackman,Eddie the Eagle ,32513,32,English,55000000,2011,6.2,1.85,15000,-47582790
Mike Binder,20,1206135,Horror|Thriller,Gunnar Hansen,Texas Chainsaw 3D ,35131,177,English,12000000,1994,6.2,1.85,16000,-10793865
Mike Binder,28,23070045,Drama,Gabriel Millman,The Emperor's Club ,14354,44,English,50000000,2007,6.2,1.85,0,-26929955
Mike Binder,14,26876529,Drama|Thriller,Erika Christensen,Swimfan ,16300,48,English,29000000,2007,6.2,1.85,720,-2123471
Mike Bruce,16,17378977,Comedy|Drama|History|Musical|Romance,Devid Striesow,She Done Him Wrong ,4152,10,English,26000000,2009,6.2,1.85,328,-8621023
Mike Cahill,14,110476776,Comedy|Romance|Thriller,Rami Malek,Da Sweet Blood of Jesus ,794,186,English,20000000,2015,6.2,1.85,447,90476776
Mike Cahill,9,7871693,Animation|Drama,James Cagney,My Dog Tulip ,1272,12,English,250000,1987,6.2,1.85,675,7621693
Mike Disa,73,118666,Comedy|Romance|Sci-Fi,Rainn Wilson,My Super Ex-Girlfriend ,53884,215,English,30000000,1991,6.2,1.85,1000,-29881334
Mike Figgis,159,80920948,Comedy|Drama,Michael Rapaport,Should've Been Romeo ,38,1516,German,20000000,2010,6.2,1.85,35,60920948
Mike Figgis,39,16123851,Adventure|Comedy|Western,Jaime Camil,Saving Private Perez ,1592,40,French,8000000,1996,6.2,1.85,0,8123851
Mike Flanagan,136,18352454,Documentary,Noam Chomsky,Lake of Fire ,2143,50,English,5000000,2012,6.2,1.85,570,13352454
Mike Flanagan,11,43601508,Action|Drama|Fantasy|Sci-Fi,Sam Adams,Ink ,18486,108,English,3500000,1983,6.2,1.85,11000,40101508
Mike Gabriel,117,49413,Action|Adventure|Drama|History|War,David Oyelowo,Red Tails ,28807,238,English,3000000,2004,6.2,1.85,0,-2950587
Mike Hodges,90,146402,Action|Adventure|Fantasy|Sci-Fi|Thriller,Craig Parker,Underworld: Rise of the Lycans ,119974,119,English,36000000,2012,6.2,1.85,0,-35853598
Mike Judge,364,1163508,Adventure|Comedy|Romance|Sci-Fi,Jake Gyllenhaal,Bubble Boy ,25541,166,French,35000000,1944,6.2,1.85,0,-33836492
Mike Judge,273,1250798,Comedy|Drama|Family|Sport,Lane Smith,The Mighty Ducks ,44502,38,English,25000000,2011,6.2,1.85,0,-23749202
Mike Judge,18,925402,Drama|Thriller,Matt Damon,Syriana ,109191,264,English,13500000,2010,6.2,1.85,0,-12574598
Mike Judge,343,39177541,Drama|Horror|Romance,Aidan Quinn,The Eclipse ,2437,13,English,27000000,2001,6.2,1.85,580,12177541
Mike Leigh,111,15081783,Comedy|Romance,Andy Dick,Loser ,23076,100,English,14500000,2008,6.2,1.85,1000,581783
Mike Leigh,94,2062066,Biography|Drama,Samantha Morton,Pandaemonium ,695,13,English,70000000,2010,6.2,1.85,277,-67937934
Mike Leigh,156,93749203,Comedy|Drama|Romance,Dianne Wiest,Darling Companion ,2551,214,English,125000000,2013,6.2,1.85,0,-31250797
Mike Leigh,447,3386698,Drama|Romance,Jimi Mistry,Partition ,2223,84,English,100000000,2009,6.2,1.85,746,-96613302
Mike Leigh,346,211667,Comedy,Djimon Hounsou,Baggage Claim ,7098,57,English,90000000,2008,6.2,1.85,0,-89788333
Mike Marvin,190,50668906,Drama,Sally Hawkins,Blue Jasmine ,150082,335,English,40000000,1987,6.2,1.85,36000,10668906
Mike Mayhall,44,22551000,Adventure|Comedy|Drama|Romance,Maribel Verdú,Y Tu Mamá También ,91377,65,English,20000000,2012,6.2,1.85,0,2551000
Mike McCoy,217,81200000,Drama|Thriller,Rosario Dawson,Light It Up ,3116,87,English,90000000,2015,6.2,1.85,251,-8800000
Mike Mills,54,6719300,Crime|Drama,Dan Fogler,Secrets and Lies             ,6762,14,English,76000000,2008,6.2,1.85,2000,-69280700
Mike Mills,246,1050445,Comedy|Drama|Romance,Debra Messing,Purple Violets ,2727,317,English,73000000,1995,6.2,1.85,296,-71949555
Mike Mitchell,443,5923044,Adventure|Animation|Comedy|Family|Fantasy,Jon Hamm,Shrek Forever After ,138661,173,English,70000000,2005,6.2,1.85,0,-64076956
Mike Mitchell,134,2833383,Action|Drama|Romance|Sci-Fi|Thriller,Morgan Freeman,Deep Impact ,135601,205,English,50000000,2000,6.2,1.85,0,-47166617
Mike Mitchell,63,42365600,Drama|Horror|Mystery|Thriller,Anthony Hopkins,The Rite ,75864,641,English,63000000,1995,6.2,1.85,23000,-20634400
Mike Mitchell,242,3029081,Crime|Drama|Mystery|Thriller,Nicolas Cage,The Frozen Ground ,43879,296,German,60000000,2013,6.2,1.85,11000,-56970919
Mike Nawrocki,37,2711210,Horror|Mystery|Sci-Fi,Jordana Brewster,The Faculty ,92074,172,English,55000000,2008,6.2,1.85,0,-52288790
Mike Nawrocki,141,1325073,Drama|Romance|Sci-Fi,Andrew Garfield,Never Let Me Go ,109873,436,English,35000000,1999,6.2,1.85,33000,-33674927
Mike Newell,575,43848100,Action|Adventure|Fantasy|Romance,Jake Gyllenhaal,Prince of Persia: The Sands of Time ,222403,453,English,20000000,2011,6.2,1.85,23000,23848100
Mike Newell,318,15549702,Adventure|Family|Fantasy|Mystery,Robert Pattinson,Harry Potter and the Goblet of Fire ,385670,1896,English,40000000,1982,6.2,1.85,0,-24450298
Mike Newell,307,41777564,Comedy,Will Ferrell,Step Brothers ,212499,318,English,92000000,2008,6.2,1.85,0,-50222436
Mike Newell,323,258355354,Action|Adventure|Sci-Fi,Virginia Madsen,Dune ,97087,524,English,39000000,1996,6.2,1.85,11000,219355354
Mike Newell,332,176997107,Crime|Thriller,Robert De Niro,Cape Fear ,127503,278,English,2800000,2006,6.2,1.85,0,174197107
Mike Newell,297,43929341,Action|Adventure|Romance|Sci-Fi,Tamsin Egerton,The Lovers ,2138,76,English,14000000,2014,6.2,1.85,677,29929341
Mike Newell,81,101643008,Comedy|Crime|Drama|Thriller,Jon Favreau,Made ,15053,32,French,12000000,2008,6.2,1.85,393,89643008
Mike Nichols,151,261970615,Crime|Mystery|Thriller,Morgan Freeman,Now You See Me ,447979,311,English,11000000,2009,6.2,1.85,105000,250970615
Mike Nichols,107,130127620,Drama|Fantasy|Mystery|Thriller,Bryce Dallas Howard,Lady in the Water ,78635,1283,English,1000000,2008,6.2,1.85,0,129127620
Mike Nichols,313,100117603,Drama|History|Thriller,Nicolas Cage,World Trade Center ,67395,264,English,560000,1984,6.2,1.85,0,99557603
Mike Nichols,356,43982842,Action|Comedy,Christina Milian,Man of the House ,19829,205,English,10000000,2010,6.2,1.85,779,33982842
Mike Nichols,177,171383253,Biography|Drama|Sport,Alfre Woodard,Radio ,32370,194,English,20000000,2012,6.2,1.85,0,151383253
Mike Nichols,63,37486138,Drama|War,Emily Watson,The Book Thief ,98741,37,English,60000000,2010,6.2,1.85,53000,-22513862
Mike van Diem,121,42019483,Drama|Thriller,Christian Bale,The Machinist ,281649,56,English,20000000,2004,6.2,1.85,21000,22019483
Mikel Rueda,225,10955425,Drama,Iko Uwais,Faith Like Potatoes ,2050,335,English,40000000,2014,6.2,1.85,0,-29044575
Milos Forman,279,21129348,Crime|Mystery|Thriller,Steve Buscemi,Domestic Disturbance ,21283,289,English,18000000,2005,6.2,1.85,361,3129348
Milos Forman,167,100241322,Drama|Horror,Scatman Crothers,The Shining ,610333,6,English,16000000,2004,6.2,1.85,37000,84241322
Milos Forman,56,90636983,Crime|Documentary|War,Jeffrey Frost,Standard Operating Procedure ,3329,455,English,5000000,2008,6.2,1.85,489,85636983
Mimi Leder,120,1000000,Adventure|Animation|Comedy|Family,Bruce Willis,Over the Hedge ,127345,367,English,140000000,2007,6.2,1.85,0,-139000000
Mimi Leder,204,3447339,Action|Adventure|Sci-Fi|Thriller,Alex Pettyfer,I Am Number Four ,195043,625,English,200000000,1970,6.2,1.85,27000,-196552661
Mimi Leder,169,16290976,Drama|Fantasy|Romance,Keanu Reeves,The Lake House ,114321,371,English,115000000,2003,6.2,1.85,0,-98709024
Mira Nair,365,20262,Comedy|Sport,Oliver Platt,Ready to Rumble ,11709,68,English,150000,1997,6.2,1.85,650,-129738
Mira Nair,82,136007,Drama|Romance|War,Marcell Nagy,Fateless ,5603,49,English,81000000,1999,6.2,1.85,607,-80863993
Mira Nair,263,115731542,Drama|Romance,Shah Rukh Khan,Jab Tak Hai Jaan ,42296,29,English,43000000,2005,6.2,1.85,12000,72731542
Mira Nair,7,65000000,Drama|History,Elpidia Carrillo,La otra conquista ,1024,20,English,40000000,1999,6.2,1.85,140,25000000
Mira Nair,94,33927476,Comedy|Drama|Romance,Yasmine Al Massri,Caramel ,9750,210,English,15000000,1977,6.2,1.85,0,18927476
Miranda July,197,161087183,Comedy|Drama|Music,Tom Hanks,That Thing You Do! ,50311,5,English,150000000,2002,6.2,1.85,0,11087183
Mitch Davis,38,281666058,Comedy|Drama,J.K. Simmons,Thank You for Smoking ,191998,20,English,150000000,2009,6.2,1.85,0,131666058
Mitch Davis,96,132122995,Drama|History,Gene Tierney,The Egyptian ,2498,859,English,85000000,2007,6.2,1.85,376,47122995
Mitchell Altieri,46,19406406,Action|Crime|Drama|Thriller,J.K. Simmons,Harsh Times ,54657,55,English,120000000,1976,6.2,1.85,0,-100593594
Mitchell Lichtenstein,15,98895417,Documentary,Dustin Lance Black,8: The Mormon Proposition ,1138,35,English,34000000,1998,6.2,1.85,0,64895417
Molly Bernstein,82,107100855,Comedy|Romance|Sport,Joseph Gordon-Levitt,The Hammer ,5489,6,English,8000000,2015,6.2,1.85,337,99100855
Mona Fastvold,53,13782838,Fantasy|Horror,Stephen McHattie,Pontypool ,22212,18,English,60000000,2013,6.2,1.85,0,-46217162
Monte Hellman,122,7948159,Horror,Sprague Grayden,Paranormal Activity 2 ,82133,35,English,10000000,2004,6.2,1.85,14000,-2051841
Mor Loushy,155,35010192,Documentary,Russell Wong,They Will Have to Kill Us First ,74,3,English,15000000,2013,6.2,1.85,34,20010192
Mora Stephens,149,119841,Comedy,Alex Kendrick,Moms' Night Out ,10483,84,English,3500000,2000,6.2,1.85,0,-3380159
Morgan J. Freeman,31,90485233,Comedy|Drama,Steve Carell,The Way Way Back ,115813,49,English,15000000,2005,6.2,1.85,22000,75485233
Morgan J. Freeman,224,32600000,Drama|Thriller,Ahna O'Reilly,The Quiet ,13485,158,English,1500000,1952,6.2,1.85,698,31100000
Morgan Neville,276,318298180,Comedy|Horror,Stephen McHattie,Eddie: The Sleepwalking Cannibal ,1231,136,English,100000000,2014,6.2,1.85,932,218298180
Morgan Spurlock,77,85463309,Comedy|Sport,Kirsten Dunst,Bring It On ,70141,115,English,40000000,1998,6.2,1.85,0,45463309
Morgan Spurlock,200,25528495,Adventure|Documentary|Drama|Sport,Nicholas Aaron,Touching the Void ,26926,172,English,25000000,1980,6.2,1.85,0,528495
Morgan Spurlock,93,179020854,Drama,Dustin Fitzsimons,On the Outs ,603,145,English,27000000,1980,6.2,1.85,122,152020854
Mort Nathan,278,123307945,Drama|Horror|Sci-Fi,Jeremy Renner,28 Weeks Later ,212167,143,English,13000000,1999,6.2,1.85,0,110307945
Morten Tyldum,15,422783777,Action|Adventure|Drama|Romance|War,Gustaf Skarsgård,Arn: The Knight Templar ,18041,91,English,3000000,2014,6.2,1.85,0,419783777
Morten Tyldum,129,58336565,Comedy|Crime|Thriller,Don Cheadle,The Guard ,64794,315,English,200000000,2010,6.2,1.85,17000,-141663435
Moustapha Akkad,129,56044241,Adventure|Drama|Romance|War,Djimon Hounsou,The Four Feathers ,28130,141,English,17000000,2012,6.2,1.85,0,39044241
Myles Berkowitz,4,160201106,Drama|Thriller,Colin Salmon,The Canyons ,8511,1,English,15000000,2005,6.2,1.85,0,145201106
Nacho Vigalondo,148,30212620,Drama|War,Rachel Griffiths,Deadline Gallipoli             ,299,49,English,2500000,2012,6.2,1.85,367,27712620
Nadia Tass,8,187670866,Fantasy|Horror,Mark Zupan,The Evil Dead ,141219,73,English,20000000,2009,6.2,1.85,12000,167670866
Nadine Labaki,30,26871,Action|Comedy|Romance|Thriller,Karisma Kapoor,Hum To Mohabbat Karega ,275,16,English,40000000,2006,6.2,1.85,10,-39973129
Nae Caranfil,44,18573791,Documentary|Drama|History|News,Khalid Abdalla,The Square ,6678,75,English,50000000,2008,6.2,1.85,0,-31426209
Nancy Meyers,236,231417,Action|Crime|Mystery|Thriller,Denzel Washington,Safe House ,166693,77,English,33000000,2003,6.2,1.85,19000,-32768583
Nancy Meyers,81,121468960,Action|Comedy|Crime,Matthew Broderick,Tower Heist ,110073,483,English,28000000,1992,6.2,1.85,0,93468960
Nancy Meyers,265,10556196,Adventure|Animation|Comedy|Family|Fantasy|Music,Amy Poehler,Alvin and the Chipmunks: Chipwrecked ,22838,255,English,20000000,2015,6.2,1.85,0,-9443804
Nancy Meyers,393,50648679,Action|Drama|Thriller,Leonardo DiCaprio,Body of Lies ,174248,264,English,38000000,2016,6.2,1.85,0,12648679
Nancy Meyers,433,60054449,Crime|Mystery|Thriller,Bruce Greenwood,Double Jeopardy ,56646,327,English,45000000,1997,6.2,1.85,0,15054449
Nancy Walker,137,13763130,Action|Crime|Thriller,Taylor Cole,12 Rounds ,22823,26,English,38000000,1993,6.2,1.85,0,-24236870
Nanette Burstein,98,161029270,Comedy|Romance,Matt Lucas,Bridesmaids ,218711,398,English,28000000,1977,6.2,1.85,27000,133029270
Nat Faxon,64,26896744,Drama|Mystery|Thriller,Pruitt Taylor Vince,Don McKay ,2050,21,English,5000000,2006,6.2,1.85,275,21896744
Natalie Bible',29,26161406,Comedy|Drama|Romance,Christopher Abbott,Juno ,414345,154,English,80000000,2015,6.2,1.85,10000,-53838594
Nate Parker,48,20246959,Horror,Kevin Corrigan,Midnight Cabaret ,47,21,English,80000000,1920,6.2,1.85,4,-59753041
Nathan Frankowski,39,12902790,Comedy|Drama|Romance,Salma Hayek,The Velocity of Gary ,1555,50,English,60000000,1997,6.2,1.85,98,-47097210
Nathan Greno,635,4595000,Adventure|Animation|Comedy|Family|Fantasy|Musical|Romance,Brad Garrett,Tangled ,294810,387,English,40000000,1954,6.2,1.85,29000,-35405000
Nathan Smith Jones,2,52287414,Comedy|Drama|Romance,Dreama Walker,Anderson's Cross ,95,64,English,27000000,2003,6.2,1.85,7,25287414
Neal Brennan,190,27515786,Action|Horror|Sci-Fi|Thriller,Frank Grillo,The Purge: Election Year ,17596,192,English,3200000,2003,6.2,1.85,0,24315786
Neema Barnette,1,4700361,Biography|Drama|Romance,Sam Edwards,Fruitvale Station ,53919,23,English,230000000,2010,6.2,1.85,17000,-225299639
Neil Burger,107,1100000,Comedy|Drama|Romance,Meryl Streep,It's Complicated ,69860,288,English,180000000,1952,6.2,1.85,0,-178900000
Neil Burger,40,3216970,Drama|Horror|Mystery|Thriller,Robert De Niro,Red Lights ,48162,247,English,200000000,2016,6.2,1.85,10000,-196783030
Neil Burger,72,26005908,Drama|War,Kristin Scott Thomas,Sarah's Key ,12937,201,English,160000000,2013,6.2,1.85,0,-133994092
Neil Burger,6,70492685,Drama|Fantasy|Thriller,Alex Gibney,The Lovely Bones ,125114,73,English,130000000,2006,6.2,1.85,16000,-59507315
Neil Jordan,212,2000000,Comedy|Family,Matthew Broderick,Deck the Halls ,15740,919,English,100000000,2008,6.2,1.85,1000,-98000000
Neil Jordan,64,1207007,Comedy,Elden Henson,Dumb and Dumberer: When Harry Met Lloyd ,30651,104,English,93000000,2007,6.2,1.85,1000,-91792993
Neil Jordan,158,36985501,Action|Adventure|Crime|Drama|Romance,Salma Hayek,Fled ,7073,215,English,90000000,2007,6.2,1.85,204,-53014499
Neil Jordan,48,27362712,Comedy|Drama|Family|Sport,Connie Ray,Ice Princess ,19737,119,English,22000000,2007,6.2,1.85,901,5362712
